x,y
0.763106126,89.33769906
0.40061691,34.40109757
-0.909385532,84.07365911
0.958915203,92.4443373
0.291497487,36.8604416
-0.326851132,26.08241384
0.617803457,91.77327858
-0.638659142,77.66575947
0.332708247,34.7227182
-0.804961877,72.75494845
-0.397350553,24.02672235
0.297561759,40.81299776
0.148675599,39.52276974
-0.75826538,81.44901618
-0.174864279,25.62285936
0.454319689,48.29266573
-0.584572037,74.6246295
0.55024382,87.32691426
0.303092105,47.13063065
-0.190908905,16.49071676
-0.19330215,17.35162244
-0.157266476,14.74654529
-0.886520277,82.52536012
-0.021175063,23.04107558
-0.937573284,78.16082271
0.81770854,83.97973622
-0.680496593,80.31770215
0.542723443,87.13940116
0.327251549,47.59546301
0.263163828,34.67854748
0.396898532,51.64330136
0.34766749,37.5674129
0.372477154,38.91813221
0.77667833,93.24626858
-0.588715907,67.52978548
-0.49967962,18.75437938
0.730409282,90.60158353
-0.858157674,79.11370525
-0.218535797,25.03091389
0.185275985,41.66809274
-0.975799231,74.54516015
-0.136787291,20.39564735
0.959543265,90.73844981
-0.192975043,23.51025744
-0.015185404,12.63203011
0.909449742,85.04323507
0.511433853,93.58393153
-0.159315123,21.76442735
0.660943963,84.00067047
0.087568053,34.72359073
