x,y
0.667270148,78.30777343
0.492425041,67.16014734
0.259571198,36.35972604
-0.340234557,10.37833991
-0.205493231,16.43315964
0.820016036,54.13599147
0.182440068,50.92853113
0.711480908,65.31733152
0.219733345,39.64958981
-0.649622599,64.72558722
-0.183356543,24.56381522
0.093255484,60.47763954
0.946249251,84.93417527
-0.457281328,36.55787416
-0.641376579,60.26893514
0.146392648,54.69740235
0.564820614,81.09503106
-0.074742725,45.41749153
0.10373772,62.0684827
0.002825146,45.85852481
0.284534881,32.42004974
-0.77144606,51.67553274
0.320319693,40.89476077
-0.625235845,59.62600053
-0.254970293,16.39299433
0.548351527,88.31850443
-0.950800624,79.22177032
0.561284557,78.44046566
0.226894712,37.536866
0.707326917,72.05850031
-0.291269366,3.47731766
0.207710139,38.849235
-0.011002349,56.97737901
-0.445119111,42.25341229
-0.448596595,45.62605152
0.049464663,53.87413055
0.622342288,80.87933876
0.202904599,36.88020765
-0.247134623,3.389173507
0.268697313,34.1824989
0.061959618,55.78629837
-0.021234392,61.09958947
0.974999282,88.26656421
0.466160418,64.07284511
0.915110027,66.68415051
-0.120810028,44.08220259
-0.789645316,50.38999422
0.821220121,60.0653361
-0.23071482,20.26062979
-0.513504867,49.85806539
