x,y
0.08332675,59.58142713
-0.709988695,46.70766137
0.83581226,54.71385466
0.137874228,57.31204425
-0.607357698,56.75947812
-0.296812041,12.0383848
0.521175135,70.87498269
-0.466866591,37.19290223
-0.478062779,43.35776952
0.702843202,69.95320757
-0.121446969,38.77248397
0.495558952,65.7261843
-0.937417262,61.8377791
0.181510168,40.97916456
0.516637556,73.65908797
0.801408754,58.15349438
0.793260043,63.45927647
-0.281402266,17.88367556
0.478580724,63.43863407
-0.930964364,72.67054455
0.883922964,62.20720736
-0.772712717,48.70478109
-0.821235048,46.2162209
0.641430489,67.80427475
0.90570939,68.64509183
0.851312696,63.45735307
-0.385033867,16.72653985
0.072865251,68.25793247
0.102613392,46.14566791
-0.508874548,50.50914043
0.215667529,40.18569155
0.082175981,51.30676689
0.448291654,62.32834679
-0.648226469,60.66080196
-0.304722869,16.99323736
0.238738234,33.27057758
0.680386899,76.62451044
-0.30242989,11.99961961
0.795192234,57.45328494
0.432473011,55.65607566
-0.191000955,22.58278036
0.692948211,69.99338165
0.342715138,35.26075937
-0.768916581,49.20616371
0.891314173,66.61678048
-0.173888513,30.12329332
-0.317425566,18.465259
-0.247752943,8.719677118
-0.514932075,54.12414638
0.345244598,43.35126991
