x,y
0.467107698,36.77964268
0.169329859,77.67829541
0.736293312,44.67454519
-0.27330981,77.76734223
-0.124369829,89.27964398
0.574287297,35.12300936
-0.227867832,93.03144126
-0.19154105,86.08549668
0.701326085,36.0543639
-0.508513995,39.23122944
-0.61257573,22.17120873
-0.848414173,7.382640371
0.398301619,50.71685702
-0.501129106,47.16209141
-0.50700519,34.62367192
0.666952339,51.97040441
0.459616293,47.57437881
0.034933617,87.8416307
-0.571607089,28.2220174
0.337226388,57.65072849
0.068557206,86.60238781
0.911092365,47.54034619
0.163957787,77.03411584
-0.294007232,77.10945951
-0.79540893,4.912777328
0.483789225,45.70113686
0.417570179,48.55647452
0.922808606,60.28863703
-0.250534076,80.28367637
-0.853877575,8.093744558
0.281652648,57.16437773
-0.41137841,53.18398932
0.481353857,48.86615142
0.520223246,34.2339838
0.248674377,70.00630519
0.516787331,53.46089265
0.308728939,56.03012436
-0.338871937,64.68631525
-0.89205078,14.10232646
-0.279887972,86.97807341
-0.567892919,27.83139214
-0.107639994,96.81100091
-0.492362989,47.72458645
-0.880171766,9.304266612
0.215825869,70.8256906
-0.649281738,21.30121861
0.610658685,46.72436759
0.601920496,39.10110023
-0.2729704,76.16846616
0.456662128,44.5327952
