x,y
0.899588069,63.67970465
-0.498527181,52.08139447
-0.137080093,22.80900209
0.547837907,73.76224866
0.04795409,61.19896386
0.862280475,68.97625186
-0.868532426,44.93277098
0.283944931,33.01763331
0.571308492,80.19279155
-0.616976279,59.27304836
-0.6924396,54.53839817
0.272694618,30.96078459
-0.029862512,66.34942086
0.731206296,68.03886349
-0.739493674,53.44881451
0.320975037,23.91811735
-0.472005756,58.94758947
0.264347083,34.22012833
0.176729651,44.40373381
-0.76218308,44.59982367
0.093727196,50.14615623
0.849555337,50.11491584
-0.383101697,24.49436995
-0.077907163,46.01006313
-0.058281832,56.85259311
-0.119484083,39.69579664
0.808542944,61.81145483
0.307846984,46.29333252
0.486921433,75.04121201
0.523088845,74.8268182
-0.359763899,19.15437376
-0.661637504,61.24679346
-0.411610405,25.28964609
0.634838207,78.14688233
-0.34573909,11.4320741
-0.595777443,61.76898715
-0.598100133,60.5159442
0.926189446,73.60301834
0.282792255,32.00267659
-0.870831862,58.90522702
-0.997360548,97.01336088
-0.474432434,45.40220947
0.076852643,51.27990089
0.238045179,29.40526237
0.454282503,70.19174995
-0.06814102,53.10531613
0.525683118,66.2478522
-0.406906516,24.86376976
0.32818213,27.08043896
-0.708978308,55.82873329
